2213705,"turmas-graduacao","2018.2","AAM0754","EDUCAÇAO DE JOVENS E ADULTOS NO BRASIL","60h","2N12 3N34"
2213705,"turmas-graduacao","2018.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","2N34 4N12"
2213705,"turmas-graduacao","2018.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","2N34 4N12"
2213705,"turmas-graduacao","2018.1","CMA1452","PSICOLOGIA DA APRENDIZAGEM E DO DESENVOLVIMENTO HUMANO","60h","35N34"
2213705,"turmas-graduacao","2018.1","AAS0464","PSICOLOGIA E EDUCACAO (1206112)","60h","23N12"
2213705,"turmas-graduacao","2017.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","2N34 4N12"
2213705,"turmas-graduacao","2017.2","AAS0464","PSICOLOGIA E EDUCACAO (1206112)","60h","23N12"
2213705,"turmas-graduacao","2016.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","4N34 6N12"
2213705,"turmas-graduacao","2016.2","AAM0750","PRATICA DE ENSINO V: ENSINO-APRENDIZAGEM DE COMPUTACAO","90h","2M12 46M34"
2213705,"turmas-graduacao","2016.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","4N34 6N12"
2213705,"turmas-graduacao","2016.1","AAS0464","PSICOLOGIA E EDUCACAO (1206112)","60h","4N12 6N34"
2213705,"turmas-graduacao","2015.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","4N34 6N12"
2213705,"turmas-graduacao","2015.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
2213705,"turmas-graduacao","2015.2","AAS0464","PSICOLOGIA E EDUCACAO (1206112)","60h","4N12 6N34"
2213705,"turmas-graduacao","2015.1","AAS0452","EDUCACAO ESPECIAL E INCLUSAO (1206025)","60h","25N34"
2213705,"turmas-graduacao","2015.1","AAM0710","PRATICA DE ENSINO III: OBJETOS DIGITAIS DE EDUCACAO EM COMPUTACAO","90h","7M12  3N34 5N12"
2213705,"turmas-graduacao","2015.1","AAS0464","PSICOLOGIA E EDUCACAO (1206112)","60h","36N12"
1582415,"turmas-graduacao","2018.2","AAC0500","INTRODUCAO A EAD","60h","3N12 5N34"
1582415,"turmas-graduacao","2018.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","4N34 6N12"
1582415,"turmas-graduacao","2018.1","AAC0500","INTRODUCAO A EAD","60h","3N12 5N34"
1582415,"turmas-graduacao","2018.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","4N34 6N12"
1582415,"turmas-graduacao","2017.2","AAC0500","INTRODUCAO A EAD","60h","3N12 5N34"
1582415,"turmas-graduacao","2017.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","4N34 6N12"
1582415,"turmas-graduacao","2017.1","AAC0500","INTRODUCAO A EAD","60h","45N34"
1582415,"turmas-graduacao","2017.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","4N12 6N34"
1582415,"turmas-graduacao","2016.2","AAC0500","INTRODUCAO A EAD","60h","45N34"
1582415,"turmas-graduacao","2016.2","AAM0710","PRATICA DE ENSINO III: OBJETOS DIGITAIS DE EDUCACAO EM COMPUTACAO","90h","7M12  3N34 5N12"
1582415,"turmas-graduacao","2016.1","AAC0500","INTRODUCAO A EAD","60h","4N34 5N12"
1582415,"turmas-graduacao","2016.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","46N12"
1582415,"turmas-graduacao","2015.2","AAC0500","INTRODUCAO A EAD","60h","4N34 5N12"
1582415,"turmas-graduacao","2015.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","5N34 6N12"
1582415,"turmas-graduacao","2015.1","AAC0500","INTRODUCAO A EAD","60h","3N34 5N12"
1582415,"turmas-graduacao","2015.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","25N34"
1582415,"turmas-graduacao","2014.2","AAC0500","INTRODUCAO A EAD","60h","3N34 5N12"
1582415,"turmas-graduacao","2014.2","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60h","36N12"
1582415,"turmas-graduacao","2014.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","25N34"
1582415,"turmas-graduacao","2014.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","45N34"
1582415,"turmas-graduacao","2014.1","AAC0500","INTRODUCAO A EAD","60h","3N34 5N12"
1582415,"turmas-graduacao","2014.1","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60h","36N12"
1582415,"turmas-graduacao","2014.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","25N34"
1582415,"turmas-pos","2018.1","CTI0002","SEMINÁRIOS DE PESQUISA","60h","4T12345 (19/02/2018 - 22/06/2018)"
1582415,"turmas-pos","2017.2","CTI0003","COGNIÇÃO, TECNOLOGIAS E INSTITUIÇÕES: ABORDAGENS INTERDISCIPLINARES","60h","5M2345 (07/08/2017 - 09/12/2017)"
1582415,"turmas-pos","2017.1","CTI0002","SEMINÁRIOS DE PESQUISA","60h","4M2345 (13/03/2017 - 15/07/2017)"
1582415,"turmas-pos","2016.2","CTI0008","REDES SOCIOTÉCNICAS E INTERATIVIDADE DIGITAL","45h","3M234 (01/08/2016 - 03/12/2016), 3M234 (04/12/2016 - 30/12/2016)"
1714053,"turmas-graduacao","2018.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714053,"turmas-graduacao","2018.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3M23 5M45"
1714053,"turmas-graduacao","2018.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2018.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3M23 5M45"
1714053,"turmas-graduacao","2018.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2017.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3M23 5M45"
1714053,"turmas-graduacao","2017.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2017.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3M23 5M45"
1714053,"turmas-graduacao","2017.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2016.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","35M23"
1714053,"turmas-graduacao","2016.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2015.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","35M23"
1714053,"turmas-graduacao","2015.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2014.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","35M23"
1714053,"turmas-graduacao","2014.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","35N12"
1714053,"turmas-graduacao","2014.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","35M23"
1714053,"turmas-graduacao","2013.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","35M23"
1714053,"turmas-graduacao","2013.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2013.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714053,"turmas-graduacao","2013.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714053,"turmas-graduacao","2013.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714053,"turmas-graduacao","2013.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","35M23"
1714053,"turmas-graduacao","2013.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2012.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3M23 5M45"
1714053,"turmas-graduacao","2012.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2012.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3M23 5M45"
1714053,"turmas-graduacao","2012.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714053,"turmas-graduacao","2011.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3T23 5T45 (08/08/2011 - 09/12/2011)"
1714053,"turmas-graduacao","2011.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34 (08/08/2011 - 09/12/2011)"
1714053,"turmas-graduacao","2011.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3M45 5M23"
1714053,"turmas-graduacao","2011.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3M23 5M45"
1714053,"turmas-graduacao","2011.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","2N12 4N34"
1714053,"turmas-graduacao","2010.3","AAS0549","HISTORIA E EDUCACAO","60h","6T12 7T23"
1714053,"turmas-graduacao","2010.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","24T12"
1714053,"turmas-graduacao","2010.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","24T34"
1714053,"turmas-graduacao","2010.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","24N12"
1714053,"turmas-graduacao","2010.2","AAS0547","HISTORIA E EDUCACAO","60h","67T45 (02/07/2010 - 18/09/2010)"
1714053,"turmas-graduacao","2010.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","24T23"
1714053,"turmas-graduacao","2010.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","24N12"
1714053,"turmas-graduacao","2010.1","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","7M34  6T34 (15/03/2010 - 16/07/2010)"
1714053,"turmas-pos","2015.2","LAT0327","A ESCRAVIDÃO NA HISTÓRIA DA HUMANIDADE","16h","7M12345  7T12345"
1714053,"turmas-pos","2014.2","LAT0161","ESCRAVIDÃO NA HISTÓRIA DA HUMANIDADE","30h","2M45"
1714053,"turmas-pos","2011.1","LAT0022","METODOLOGIA DA PESQUISA CIENTÍFICA","40h","7M12345  7T12345  26N1234"
2355199,"turmas-graduacao","2018.2","CMA1447","ANTROPOLOGIA E EDUCAÇÃO","60h","3N12 6N34"
2355199,"turmas-graduacao","2018.2","CMA1459","EDUCAÇÃO POPULAR E PEDAGOGIA SOCIAL NO BRASIL","60h","7M45  5N34"
2355199,"turmas-graduacao","2018.1","CMA1439","FUNDAMENTOS PSICOLÓGICOS DA EDUCAÇÃO","60h","3N12 5N34"
2355199,"turmas-graduacao","2018.1","AAM0710","PRATICA DE ENSINO III: OBJETOS DIGITAIS DE EDUCACAO EM COMPUTACAO","90h","7M12  3N34 5N12"
2355199,"turmas-graduacao","2018.1","CMA1444","SEMINÁRIO DE PESQUISA E EXTENSÃO I","30h","7M45"
2355199,"turmas-graduacao","2017.2","CMA1447","ANTROPOLOGIA E EDUCAÇÃO","60h","3N12 5N34"
2355199,"turmas-graduacao","2017.2","AAM0710","PRATICA DE ENSINO III: OBJETOS DIGITAIS DE EDUCACAO EM COMPUTACAO","90h","7M12  3N34 5N12"
2355199,"turmas-graduacao","2017.1","CMA1442","FUNDAMENTOS TEÓRICO-METODOLÓGICOS DA CONCEPÇÃO FREIREANA DE EDUCAÇÃO","30h","6N12"
2355199,"turmas-graduacao","2017.1","AAM0710","PRATICA DE ENSINO III: OBJETOS DIGITAIS DE EDUCACAO EM COMPUTACAO","90h","7M12  3N34 5N12"
2355199,"turmas-graduacao","2016.2","AAM0750","PRATICA DE ENSINO V: ENSINO-APRENDIZAGEM DE COMPUTACAO","90h","7M12  56N34"
2355199,"turmas-graduacao","2016.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60h","46N12"
1240255,"turmas-graduacao","2018.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","3M23 5M45"
1240255,"turmas-graduacao","2018.2","CMA1461","LINGUAGEM, ALFABETIZAÇÃO E LETRAMENTO","60h","3N34 6N12"
1240255,"turmas-graduacao","2018.2","CMA1451","SEMINÁRIO DE PESQUISA E EXTENSÃO II","30h","7M45"
1240255,"turmas-graduacao","2018.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","3T23 5T45"
1240255,"turmas-graduacao","2018.1","CMA1441","LEITURA E PRODUÇÃO DE TEXTOS","60h","3N34 5N12"
1240255,"turmas-graduacao","2018.1","CMA1443","METODOLOGIA DA PESQUISA EM EDUCAÇÃO","60h","7M23  6N34"
1240255,"turmas-graduacao","2018.1","CMA1444","SEMINÁRIO DE PESQUISA E EXTENSÃO I","30h","7M45"
1240255,"turmas-graduacao","2017.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","3M23 5M45"
1240255,"turmas-graduacao","2017.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","3T23 5T45"
1621261,"turmas-graduacao","2018.2","AAM0752","CURRICULO NA EDUCAÇAO BASICA","60h","35N12"
1621261,"turmas-graduacao","2018.2","CMA1461","LINGUAGEM, ALFABETIZAÇÃO E LETRAMENTO","60h","3N34 6N12"
1621261,"turmas-graduacao","2018.2","CMA1450","PRÁTICAS PEDAGÓGICAS INTEGRATIVAS I","45h","7M3  5N34"
1621261,"turmas-graduacao","2018.1","CMA1454","EDUCAÇÃO INFANTIL","60h","7M23  5N12"
1621261,"turmas-graduacao","2018.1","CMA1457","PRÁTICAS PEDAGÓGICAS INTEGRATIVAS II","60h","7M45  6N12"
1621261,"turmas-graduacao","2017.2","AAM0752","CURRICULO NA EDUCAÇAO BASICA","60h","46T45"
1621261,"turmas-graduacao","2017.2","AAM0715","PRATICA DE ENSINO I: EDUCACAO EM COMPUTACAO","75h","7M3  4N34 6N12"
1621261,"turmas-graduacao","2017.2","CMA1451","SEMINÁRIO DE PESQUISA E EXTENSÃO II","30h","7M34"
1621261,"turmas-graduacao","2017.1","CMA1439","FUNDAMENTOS PSICOLÓGICOS DA EDUCAÇÃO","60h","35N34"
1621261,"turmas-graduacao","2017.1","AAM0715","PRATICA DE ENSINO I: EDUCACAO EM COMPUTACAO","75h","7M1  36N12"
1621261,"turmas-graduacao","2017.1","CMA1444","SEMINÁRIO DE PESQUISA E EXTENSÃO I","30h","7M23"
1621261,"turmas-graduacao","2016.2","AAM0715","PRATICA DE ENSINO I: EDUCACAO EM COMPUTACAO","75h","7M1  36N12"
1621261,"turmas-graduacao","2016.2","AAS0464","PSICOLOGIA E EDUCACAO (1206112)","60h","4N12 6N34"
2397390,"turmas-graduacao","2018.1","CMA1453","ORGANIZAÇÃO, ESTRUTURA E FUNCIONAMENTO DA EDUCAÇÃO","60h","3N12 6N34"
2397390,"turmas-graduacao","2018.1","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60h","46N12"
2397390,"turmas-graduacao","2017.2","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60h","4N12 6N34"
2397390,"turmas-graduacao","2017.2","CMA1450","PRÁTICAS PEDAGÓGICAS INTEGRATIVAS I","45h","7M2  6N12"
2397390,"turmas-graduacao","2017.2","CMA1451","SEMINÁRIO DE PESQUISA E EXTENSÃO II","30h","7M34"
2397390,"turmas-graduacao","2017.1","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60h","3N12 6N34"
2397390,"turmas-graduacao","2017.1","AAM0750","PRATICA DE ENSINO V: ENSINO-APRENDIZAGEM DE COMPUTACAO","90h","7M12  5N34 6N12"
2397390,"turmas-graduacao","2017.1","CMA1444","SEMINÁRIO DE PESQUISA E EXTENSÃO I","30h","7M23"
2128227,"turmas-graduacao","2018.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","3T23 5T45"
2128227,"turmas-graduacao","2018.2","CMA1446","HISTÓRIA DA EDUCAÇÃO BRASILEIRA","60h","3N34 5N12"
2128227,"turmas-graduacao","2018.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","3M23 5M45"
2128227,"turmas-graduacao","2018.1","CMA1440","HISTÓRIA DA EDUCAÇÃO","60h","24N34"
2128227,"turmas-graduacao","2018.1","AAS0547","HISTORIA E EDUCACAO","60h","56N34"
2128227,"turmas-graduacao","2018.1","CMA1444","SEMINÁRIO DE PESQUISA E EXTENSÃO I","30h","7M45"
2128227,"turmas-graduacao","2017.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","3T23 5T45"
2128227,"turmas-graduacao","2017.2","CMA1446","HISTÓRIA DA EDUCAÇÃO BRASILEIRA","60h","3N34 5N12"
2128227,"turmas-graduacao","2017.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","3M23 5M45"
2128227,"turmas-graduacao","2017.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","3T23 5T45"
2128227,"turmas-graduacao","2017.1","CMA1441","LEITURA E PRODUÇÃO DE TEXTOS","60h","35N12"
2128227,"turmas-graduacao","2016.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T45 6T23"
2128227,"turmas-graduacao","2016.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T23 6T45"
2128227,"turmas-graduacao","2016.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T45 6T23"
2128227,"turmas-graduacao","2016.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T23 6T45"
2128227,"turmas-graduacao","2016.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
2128227,"turmas-graduacao","2015.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T23 6T45"
2128227,"turmas-graduacao","2015.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T45 6T23"
2128227,"turmas-graduacao","2015.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T23 6T45"
2128227,"turmas-graduacao","2015.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T45 6T23"
2128227,"turmas-graduacao","2015.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","4N34 6N12"
2128227,"turmas-graduacao","2014.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T23 6T45"
2128227,"turmas-graduacao","2014.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T45 6T23"
2128227,"turmas-graduacao","2014.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","4N34 6N12"
2128227,"turmas-graduacao","2014.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T23 6T45"
2128227,"turmas-graduacao","2014.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60h","4T45 6T23"
1714245,"turmas-graduacao","2018.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2018.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","3N12"
1714245,"turmas-graduacao","2018.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","2N12 5N34"
1714245,"turmas-graduacao","2018.2","CMA1449","FUNDAMENTOS HISTÓRICOS E MATERIAIS DA PRODUÇÃO DA EXISTÊNCIA DOS HOMENS E MULHERES DO SEMIÁRIDO BRASILEIRO","30h","2N34"
1714245,"turmas-graduacao","2018.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2018.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","3N12"
1714245,"turmas-graduacao","2018.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714245,"turmas-graduacao","2018.1","CMA1442","FUNDAMENTOS TEÓRICO-METODOLÓGICOS DA CONCEPÇÃO FREIREANA DE EDUCAÇÃO","30h","2N12"
1714245,"turmas-graduacao","2018.1","CMA1444","SEMINÁRIO DE PESQUISA E EXTENSÃO I","30h","7M45"
1714245,"turmas-graduacao","2017.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2017.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714245,"turmas-graduacao","2017.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","2N12 5N34"
1714245,"turmas-graduacao","2017.1","AAM0754","EDUCAÇAO DE JOVENS E ADULTOS NO BRASIL","60h","3T1234"
1714245,"turmas-graduacao","2017.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2017.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714245,"turmas-graduacao","2017.1","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","2N12 4N34"
1714245,"turmas-graduacao","2016.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2016.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714245,"turmas-graduacao","2016.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","2N12 4N34"
1714245,"turmas-graduacao","2016.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2016.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714245,"turmas-graduacao","2016.1","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","2N12 4N34"
1714245,"turmas-graduacao","2015.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714245,"turmas-graduacao","2015.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2015.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60h","3N12 5N34"
1714245,"turmas-graduacao","2015.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","2N12 4N34"
1714245,"turmas-graduacao","2015.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2015.1","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714245,"turmas-graduacao","2015.1","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","2N12 4N34"
1714245,"turmas-graduacao","2014.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714245,"turmas-graduacao","2014.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2014.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","2N12 4N34"
1714245,"turmas-graduacao","2013.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2T45"
1714245,"turmas-graduacao","2013.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","2N34"
1714245,"turmas-graduacao","2013.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","2N12 5N34"
1714245,"turmas-graduacao","2012.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","4T23"
1714245,"turmas-graduacao","2012.2","AAS0008","ETICA E LEGISLACAO (1200047)","30h","4N12"
1714245,"turmas-graduacao","2012.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60h","35N12"
